Experiment log
Epoch	ClsLoss	SrcAcc	TarAcc
Epoch:556.0	0.0119	0.9954	0.5597
Epoch:557.0	0.0126	0.9957	0.5585
Epoch:558.0	0.0163	0.9943	0.5560
Epoch:559.0	0.0160	0.9936	0.5660
Epoch:560.0	0.0149	0.9961	0.5723
Epoch:561.0	0.0130	0.9950	0.5522
Epoch:562.0	0.0139	0.9950	0.5371
Epoch:563.0	0.0182	0.9950	0.5585
Epoch:564.0	0.0111	0.9965	0.5824
Epoch:565.0	0.0173	0.9929	0.5409
Epoch:566.0	0.0090	0.9979	0.5635
Epoch:567.0	0.0132	0.9965	0.5547
Epoch:568.0	0.0174	0.9957	0.5774
Epoch:569.0	0.0124	0.9965	0.5711
Epoch:570.0	0.0190	0.9950	0.5560
Epoch:571.0	0.0112	0.9965	0.5623
Epoch:572.0	0.0115	0.9968	0.5597
Epoch:573.0	0.0099	0.9968	0.5472
Epoch:574.0	0.0096	0.9982	0.5698
Epoch:575.0	0.0136	0.9954	0.5799
